0,0,0,0,0,0,30,31,28,29,30,31,28,0,0,31,28,29,148,191,188,189,190,191,188,189,146,20,21,22,23,20,21,22,23,36,34,33,23,20,21,22,23,20,21,156,160,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,161,157,21,22,23,20,21,22,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,18,19,16,17,18,19,16,0,0,0,16,17,159,167,176,177,178,179,176,177,165,153,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,144,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,165,157,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,23,20,21,22,23,20,0,0,0,20,21,22,159,151,163,182,183,180,181,182,161,157,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,144,182,183,180,181,182,183,180,181,182,166,151,151,151,147,147,147,151,151,151,151,147,151,147,167,182,183,180,181,182,183,165,153,31,28,29,30,31,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,27,24,25,26,27,24,0,0,0,0,25,26,27,24,159,167,187,184,185,186,187,165,157,19,16,17,18,19,16,17,18,19,16,17,18,19,16,156,160,186,187,184,185,186,187,184,185,166,158,17,18,19,16,17,18,19,16,17,18,19,16,17,159,151,163,184,185,186,187,184,150,19,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,31,28,29,30,31,28,29,0,0,0,0,0,31,28,29,159,167,188,189,190,191,188,161,149,153,21,22,23,20,21,22,23,20,21,22,23,156,164,189,190,191,188,189,190,191,188,162,158,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,159,147,167,190,191,188,165,157,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,19,16,17,18,19,16,17,0,0,0,0,0,0,16,17,18,148,176,177,178,179,176,177,178,150,25,26,27,24,25,26,27,24,25,26,152,164,176,177,178,179,176,177,178,179,162,154,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,159,167,179,176,177,146,24,25,26,27,24,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,23,20,21,22,23,20,21,0,0,0,0,0,0,0,21,22,148,180,181,182,183,180,181,182,165,153,30,31,28,29,30,31,28,156,149,160,183,180,181,182,183,180,181,182,183,146,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,155,167,180,181,165,157,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,0,0,0,0,25,26,144,184,185,186,187,184,185,186,187,165,145,145,145,193,193,145,145,164,185,186,187,184,185,186,187,184,185,186,162,154,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,148,184,185,186,146,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,155,163,189,190,191,188,189,190,191,188,189,190,191,203,203,190,191,188,189,190,191,188,189,190,191,188,189,190,146,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,155,163,189,190,150,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,155,167,178,179,176,177,178,179,176,177,178,179,203,203,178,179,176,177,178,179,176,177,178,179,176,177,178,150,25,26,27,24,25,26,27,24,25,26,27,24,34,34,27,24,25,26,27,24,25,26,27,24,159,167,178,161,153,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,155,151,167,180,181,182,183,180,181,182,183,203,203,182,183,180,181,182,183,180,181,182,183,180,181,182,146,29,30,31,28,29,30,31,28,29,30,31,35,44,33,35,38,41,39,33,28,29,30,31,28,29,159,147,151,154,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,155,167,185,186,187,184,185,186,187,197,197,186,187,184,185,186,187,184,185,186,187,184,185,186,146,17,18,19,16,17,18,19,16,17,18,41,35,17,18,19,16,17,18,40,47,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,28,29,30,31,28,29,30,31,28,29,30,31,47,29,30,31,28,29,30,31,155,163,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,166,158,21,22,23,20,21,22,23,20,21,22,35,38,21,22,23,20,21,22,23,33,40,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,16,17,18,19,45,42,18,19,16,17,18,19,16,155,163,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,162,147,154,24,25,26,27,24,25,26,27,24,25,26,35,35,25,26,27,24,25,26,27,24,45,41,38,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,45,37,20,21,22,23,20,21,155,163,180,181,182,183,180,181,182,183,180,181,182,183,180,166,151,147,154,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,47,44,41,35,34,36,29,40,32,35,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,34,44,25,26,27,24,25,26,155,167,185,186,187,184,185,186,187,184,185,186,187,184,150,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,44,32,19,41,35,39,19,16,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,35,29,30,31,28,29,30,31,159,167,190,191,188,189,190,191,188,189,190,191,166,158,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,35,18,19,16,17,18,19,16,148,178,179,176,177,178,179,176,177,178,179,146,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,45,25,26,27,24,25,44,45,24,25,26,27,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,23,20,21,22,23,20,21,22,23,20,0,0,0,0,0,22,23,20,21,22,23,20,21,22,23,20,144,182,183,180,181,182,183,180,181,182,162,158,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,46,29,30,31,28,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,152,160,186,187,184,185,186,187,184,185,186,146,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,44,17,18,19,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,29,30,31,28,29,30,31,155,163,190,191,188,189,190,191,188,189,190,146,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,41,34,22,23,20,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,19,16,17,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,0,18,19,16,17,18,19,16,155,167,179,176,177,178,179,176,177,178,146,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,22,23,20,21,22,23,20,21,22,23,20,0,0,0,0,0,0,0,0,0,22,23,20,21,22,23,20,21,148,183,180,181,182,183,180,181,182,146,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,0,0,0,0,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,26,27,24,25,26,27,24,25,144,187,184,185,186,187,184,185,186,146,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,19,16,17,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,30,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,0,30,31,28,29,30,43,28,29,159,167,188,189,190,191,188,189,190,146,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,18,19,16,17,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,0,18,19,16,17,18,33,16,17,18,148,176,177,178,179,176,177,178,150,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,0,
0,0,0,0,0,0,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,21,22,23,20,21,22,35,34,21,22,192,206,196,182,183,198,202,202,194,29,45,47,43,29,30,31,38,29,38,41,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,0,0,0,0,0,0,0,29,30,31,28,39,30,31,28,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,0,25,26,27,24,25,26,27,36,25,26,144,184,185,186,187,184,185,186,150,17,18,19,16,38,43,19,47,42,33,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,0,0,17,18,19,16,32,43,19,16,17,18,0,0,0,0,0,0,
0,0,0,0,0,0,0,31,28,29,30,31,28,29,30,31,28,29,0,0,0,0,0,0,0,29,30,31,28,29,30,31,35,37,30,159,167,189,190,191,188,189,190,146,21,22,23,20,21,36,42,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,21,22,23,20,21,38,23,20,21,22,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,16,17,18,19,16,17,18,19,16,32,18,19,148,177,178,179,176,177,178,146,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,0,25,26,27,24,25,37,43,24,25,26,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,20,21,22,23,0,0,0,0,20,21,22,23,20,21,22,23,20,34,22,23,148,181,182,183,180,181,182,146,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,0,0,0,0,0,0,29,30,31,28,29,30,32,28,29,30,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,47,42,27,159,167,186,187,184,185,186,165,153,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,18,19,16,17,18,46,16,17,18,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,32,31,28,159,163,191,188,189,190,191,146,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,23,20,21,35,45,20,21,22,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,41,19,16,17,144,179,176,177,178,179,161,157,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,0,0,0,0,0,0,0,0,27,24,25,33,47,24,25,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,47,23,20,21,144,183,180,181,182,183,180,161,153,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,0,0,0,0,0,0,0,31,28,29,30,31,28,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,32,27,24,25,148,187,184,185,186,187,184,185,165,157,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,0,0,0,0,0,0,19,16,17,18,19,16,17,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,39,36,28,29,155,167,188,189,190,191,188,189,190,150,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,0,0,0,0,0,0,23,20,21,22,23,20,21,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,47,16,17,18,144,176,177,178,179,176,177,178,165,157,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,27,24,25,26,27,24,25,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,39,20,21,22,159,163,181,182,183,180,181,182,183,150,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,31,28,29,30,31,28,29,30,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,0,0,0,26,27,24,25,26,27,24,25,26,27,24,25,45,32,24,25,26,27,155,163,186,187,184,185,186,187,161,153,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,31,28,29,30,31,28,29,30,0,0,0,0,0,28,29,30,31,28,29,30,31,28,29,34,31,28,29,30,31,28,159,167,191,188,189,190,191,188,165,157,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,0,0,0,0,0,0,0,18,19,16,17,18,19,16,36,45,19,16,17,18,19,16,17,148,179,176,177,178,179,176,177,161,153,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,0,0,0,0,0,0,0,23,20,21,22,23,20,42,22,23,20,21,22,23,20,21,144,183,180,181,182,183,180,181,182,165,157,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,47,41,29,30,31,28,29,30,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,25,26,27,0,0,0,0,0,0,0,27,24,25,26,27,24,41,26,27,24,25,26,27,24,25,159,163,184,185,186,187,184,185,186,187,165,153,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,38,43,36,47,17,18,19,16,17,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,31,28,29,30,31,0,0,0,0,0,0,0,31,28,29,30,31,43,37,30,31,28,29,30,31,28,29,30,159,167,189,190,191,188,189,190,191,188,165,153,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,43,38,33,42,32,40,45,21,22,23,20,21,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,16,17,18,19,16,17,0,0,0,0,0,0,16,17,18,38,40,17,18,19,16,17,18,19,16,17,18,19,155,163,178,179,176,177,178,179,176,177,165,157,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,42,44,39,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,22,23,20,21,0,0,0,0,0,0,20,21,32,42,20,21,22,23,20,21,22,23,20,21,22,23,20,155,167,183,180,181,182,183,180,181,182,165,157,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,44,41,34,45,31,28,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,24,25,26,27,24,25,0,0,0,0,0,0,24,25,46,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,155,167,184,185,186,187,184,185,186,187,146,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,28,29,30,31,28,29,0,0,0,0,0,31,28,45,35,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,155,163,189,190,191,188,189,190,191,165,157,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,17,18,19,16,17,18,0,0,0,0,19,16,35,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,159,163,178,179,176,177,178,179,176,161,153,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,0,0,0,23,20,33,33,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,148,182,183,180,181,182,183,180,181,146,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,25,26,27,24,25,26,27,24,37,41,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,144,186,187,184,185,186,187,184,185,146,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
