0,0,0,0,0,47,34,33,35,19,45,16,43,44,47,35,34,33,0,0,0,0,0,0,
0,0,0,0,0,46,33,35,33,35,34,40,19,32,32,34,35,35,0,0,0,0,0,0,
0,0,0,0,0,37,34,35,34,58,32,19,18,34,59,35,34,32,0,0,0,0,0,0,
0,0,0,0,0,46,35,34,33,34,35,44,45,32,34,33,33,34,0,0,0,0,0,0,
0,0,0,0,0,18,35,32,34,38,16,41,43,37,19,32,34,32,0,0,0,0,0,0,
0,0,0,0,0,42,37,36,18,32,45,36,18,17,33,43,19,43,0,0,0,0,0,0,
0,0,0,0,0,47,18,44,17,43,43,16,44,38,40,39,40,41,0,0,0,0,0,0,
0,0,0,0,0,40,42,43,41,46,43,38,19,37,16,41,43,37,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,45,39,41,46,46,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,47,44,37,36,47,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,19,17,38,16,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,46,39,19,36,37,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,43,43,19,43,39,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,17,17,38,42,43,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,39,36,45,37,43,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,39,39,38,40,37,17,43,38,16,18,47,18,18,0,0,0,0,0,0,
0,0,0,0,0,40,32,32,33,46,17,19,47,42,40,34,35,34,0,0,0,0,0,0,
0,0,0,0,0,43,32,34,34,33,35,38,41,32,32,33,35,35,0,0,0,0,0,0,
0,0,0,0,0,39,32,35,34,56,33,47,16,34,57,34,32,34,0,0,0,0,0,0,
0,0,0,0,0,19,34,35,34,32,34,19,45,33,34,32,34,33,0,0,0,0,0,0,
0,0,0,0,0,18,32,32,33,43,39,18,37,47,37,35,35,33,0,0,0,0,0,0,
0,0,0,0,0,43,17,38,39,35,17,42,18,40,32,38,19,39,0,0,0,0,0,0,
0,0,0,0,0,40,43,47,46,18,18,36,36,16,42,43,45,41,0,0,0,0,0,0,
0,0,0,0,0,43,43,46,17,38,36,37,41,38,43,41,47,16,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,45,19,36,46,42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,36,36,42,17,43,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,42,43,37,46,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,47,17,38,17,42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,36,39,36,17,44,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,37,16,17,38,47,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,40,47,36,42,17,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,46,37,37,16,16,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,77,65,99,69,103,101,107,65,103,99,105,69,99,103,101,107,65,103,65,99,65,78,0,
0,64,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,70,0,
0,106,0,127,124,0,0,0,0,110,151,135,133,151,110,0,0,0,0,127,124,0,82,0,
0,68,0,126,125,0,0,0,0,0,0,177,0,0,0,0,0,0,0,126,125,0,82,0,
0,98,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,82,0,
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
0,64,0,0,0,0,0,0,0,0,129,0,0,129,0,0,0,0,0,0,0,0,82,0,
0,106,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,82,0,
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
0,98,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,82,0,
0,68,0,127,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,124,0,82,0,
0,106,0,126,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,125,0,82,0,
0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,
0,76,71,83,83,83,83,83,83,88,0,0,0,0,91,83,83,83,83,83,83,83,95,0,
0,0,0,0,0,0,0,0,0,80,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,102,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,104,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,114,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,102,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,68,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,77,107,103,65,73,0,0,0,0,90,81,103,107,78,0,0,0,0,0,
0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,102,0,128,0,0,0,0,0,0,0,0,130,0,82,0,0,0,0,0,
0,0,0,0,0,98,0,134,0,0,0,0,0,0,0,0,134,0,82,0,0,0,0,0,
0,0,0,0,0,100,0,128,0,0,0,0,0,0,0,0,130,0,82,0,0,0,0,0,
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,98,0,167,0,165,0,0,0,0,165,0,167,0,82,0,0,0,0,0,
0,0,0,0,0,102,196,197,0,0,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,180,179,82,0,0,0,0,0,
0,0,0,0,0,76,71,83,83,88,0,0,0,0,91,83,83,83,95,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,80,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,102,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,68,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,114,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,102,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,68,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,77,107,103,105,73,0,0,0,0,90,81,103,107,78,0,0,0,0,0,
0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,102,0,128,0,0,0,0,0,0,0,0,130,0,82,0,0,0,0,0,
0,0,0,0,0,98,0,134,0,0,0,0,0,0,0,0,134,0,82,0,0,0,0,0,
0,0,0,0,0,100,0,128,0,0,0,0,0,0,0,0,130,0,82,0,0,0,0,0,
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,98,0,167,0,165,0,0,0,0,165,0,167,0,82,0,0,0,0,0,
0,0,0,0,0,102,196,197,0,0,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,0,0,106,178,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,76,71,83,83,88,0,0,0,0,91,83,83,83,95,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,80,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,102,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,106,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,98,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,106,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,102,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,104,0,0,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,76,71,282,283,83,95,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
3,1,0,2,2,0,0,0,0,1,4,4,4,4,1,0,0,0,0,2,2,0,1,3,
3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,
3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,
3,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,3,
3,1,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,1,3,
3,1,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,1,3,
3,1,0,0,0,0,2,4,4,2,2,2,2,2,2,4,4,2,0,0,0,0,1,3,
3,1,0,0,0,0,2,4,4,2,3,0,0,3,2,4,4,2,0,0,0,0,1,3,
3,1,0,0,0,0,2,4,4,2,0,0,0,0,2,4,4,2,0,0,0,0,1,3,
3,1,0,0,0,0,2,4,4,2,0,0,0,0,2,4,4,2,0,0,0,0,1,3,
3,1,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,1,3,
3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,
3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,
3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
3,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,1,1,1,1,1,0,0,0,0,1,1,1,1,1,3,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,0,3,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,4,0,0,0,0,0,0,0,0,4,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,0,3,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,4,0,4,0,0,0,0,4,0,4,0,1,3,3,3,3,3,
3,3,3,3,3,1,4,4,0,0,0,0,0,0,0,0,4,4,1,3,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,1,1,1,1,0,0,0,0,1,1,1,1,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,1,1,1,1,1,0,0,0,0,1,1,1,1,1,3,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,0,3,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,4,0,0,0,0,0,0,0,0,4,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,0,3,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,4,0,4,0,0,0,0,4,0,4,0,1,3,3,3,3,3,
3,3,3,3,3,1,4,4,0,0,0,0,0,0,0,0,4,4,1,3,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,1,1,1,1,0,0,0,0,1,1,1,1,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3

[event]
# to Underworld Stronghold: Barracks
type=event
location=11,57,2,2
activate=on_trigger
hotspot=location
intermap=maps/underworld_stronghold_2.txt,54,52
repeat=false
soundfx=soundfx/door_open.ogg,0,0
tooltip=Underworld Stronghold: Barracks

[event]
# Wind sound
type=event
location=0,0,1,1
activate=on_load
soundfx=soundfx/environment/cave_wind_loop.ogg

[event]
# brazier sound effect
type=event
location=21,47,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# brazier sound effect
type=event
location=2,47,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# brazier sound effect
type=event
location=21,31,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# brazier sound effect
type=event
location=2,31,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# Plaque 1
type=event
location=9,47,1,1
activate=on_trigger
cooldown=1s
hotspot=location
msg=The plaque reads: "1".
repeat=true
tooltip=Plaque

[event]
# Plaque 2
type=event
location=14,47,1,1
activate=on_trigger
cooldown=1s
hotspot=location
msg=The plaque reads: "2".
repeat=true
tooltip=Plaque

[event]
# Plaque 3
type=event
location=9,31,1,1
activate=on_trigger
cooldown=1s
hotspot=location
msg=The plaque reads: "3".
repeat=true
tooltip=Plaque

[event]
# Plaque 4
type=event
location=14,31,1,1
activate=on_trigger
cooldown=1s
hotspot=location
msg=The plaque reads: "4".
repeat=true
tooltip=Plaque

[event]
# Altar 1 (never got fig)
type=event
location=1,41,1,1
activate=on_trigger
cooldown=1s
hotspot=7,44,1,1
msg=The altar is empty.
repeat=true
requires_not_status=emp_fig_1
tooltip=Altar

[event]
# Altar 1 (have fig)
type=event
location=1,42,1,1
activate=on_trigger
cooldown=1s
hotspot=7,44,1,1
mapmod=background,9,44,60
msg=You place the figure on the altar.
remove_item=1009
repeat=true
requires_item=1009
requires_status=emp_fig_1
set_status=emp_fig_1_placed
tooltip=Altar

[event]
# Altar 1 (placed fig)
type=event
location=1,43,1,1
activate=on_trigger
cooldown=1s
hotspot=7,44,1,1
mapmod=background,9,44,56
repeat=true
requires_status=emp_fig_1_placed
reward_item=1009,1
tooltip=Altar
unset_status=emp_fig_1_placed,emp_fig_all_placed

[event]
# Altar 1 (on_load symbol)
type=event
location=1,44,1,1
activate=on_load
mapmod=background,9,44,60
requires_status=emp_fig_1_placed

[event]
# Altar 2 (on_load symbol)
type=event
location=22,44,1,1
activate=on_load
mapmod=background,14,44,61
requires_status=emp_fig_2_placed

[event]
# Altar 2 (placed fig)
type=event
location=22,43,1,1
activate=on_trigger
cooldown=1s
hotspot=16,44,1,1
mapmod=background,14,44,57
repeat=true
requires_status=emp_fig_2_placed
reward_item=1010,1
tooltip=Altar
unset_status=emp_fig_2_placed,emp_fig_all_placed

[event]
# Altar 2 (have fig)
type=event
location=22,42,1,1
activate=on_trigger
cooldown=1s
hotspot=16,44,1,1
mapmod=background,14,44,61
msg=You place the figure on the altar.
remove_item=1010
repeat=true
requires_item=1010
requires_status=emp_fig_2
set_status=emp_fig_2_placed
tooltip=Altar

[event]
# Altar 2 (never got fig)
type=event
location=22,41,1,1
activate=on_trigger
cooldown=1s
hotspot=16,44,1,1
msg=The altar is empty.
repeat=true
requires_not_status=emp_fig_2
tooltip=Altar

[event]
# Altar 3 (on_load symbol)
type=event
location=1,28,1,1
activate=on_load
mapmod=background,9,28,62
requires_status=emp_fig_3_placed

[event]
# Altar 3 (placed fig)
type=event
location=1,27,1,1
activate=on_trigger
cooldown=1s
hotspot=7,28,1,1
mapmod=background,9,28,58
repeat=true
requires_status=emp_fig_3_placed
reward_item=1011,1
tooltip=Altar
unset_status=emp_fig_3_placed,emp_fig_all_placed

[event]
# Altar 3 (have fig)
type=event
location=1,26,1,1
activate=on_trigger
cooldown=1s
hotspot=7,28,1,1
mapmod=background,9,28,62
msg=You place the figure on the altar.
remove_item=1011
repeat=true
requires_item=1011
requires_status=emp_fig_3
set_status=emp_fig_3_placed
tooltip=Altar

[event]
# Altar 3 (never got fig)
type=event
location=1,25,1,1
activate=on_trigger
cooldown=1s
hotspot=7,28,1,1
msg=The altar is empty.
repeat=true
requires_not_status=emp_fig_3
tooltip=Altar

[event]
# Altar 4 (on_load symbol)
type=event
location=22,29,1,1
activate=on_load
mapmod=background,14,28,63
requires_status=emp_fig_4_placed

[event]
# Altar 4 (placed fig)
type=event
location=22,28,1,1
activate=on_trigger
cooldown=1s
hotspot=16,28,1,1
mapmod=background,14,28,59
repeat=true
requires_status=emp_fig_4_placed
reward_item=1012,1
tooltip=Altar
unset_status=emp_fig_4_placed,emp_fig_all_placed

[event]
# Altar 4 (have fig)
type=event
location=22,27,1,1
activate=on_trigger
cooldown=1s
hotspot=16,28,1,1
mapmod=background,14,28,63
msg=You place the figure on the altar.
remove_item=1012
repeat=true
requires_item=1012
requires_status=emp_fig_4
set_status=emp_fig_4_placed
tooltip=Altar

[event]
# Altar 4 (never got fig)
type=event
location=22,26,1,1
activate=on_trigger
cooldown=1s
hotspot=16,28,1,1
msg=The altar is empty.
repeat=true
requires_not_status=emp_fig_4
tooltip=Altar

[event]
# all figs placed flag
type=event
location=0,19,1,1
activate=static
repeat=true
requires_not_status=emp_fig_all_placed
requires_status=emp_fig_1_placed,emp_fig_2_placed,emp_fig_3_placed,emp_fig_4_placed
set_status=emp_fig_all_placed

[event]
# move abasi to this map
type=event
location=2,0,1,1
activate=on_load
requires_not_status=emp_abasi_3
set_status=emp_abasi_3

[npc]
type=npc
location=11,11,1,1
filename=npcs/infinity_obelisk_2.txt

[npc]
type=npc
location=12,4,1,1
filename=npcs/abasi_3.txt

