0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,42,43,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,43,18,44,46,36,42,46,16,46,42,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,38,18,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,44,36,41,36,36,43,43,17,37,19,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,44,16,17,47,46,43,37,45,37,37,45,42,41,46,36,38,40,36,43,43,0,0,0,0,0,0,0,42,44,36,17,45,42,17,36,41,19,47,37,37,36,42,43,47,40,44,38,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,17,36,43,46,38,19,45,19,39,19,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,18,41,46,47,37,38,42,19,36,43,42,41,45,44,37,16,47,17,17,0,0,0,0,0,0,0,47,40,44,45,43,47,18,42,42,19,40,42,37,40,17,36,36,19,44,37,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,19,39,41,18,38,39,41,36,44,45,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,47,16,46,38,44,45,37,36,43,43,18,16,46,47,43,19,38,47,47,0,0,0,0,0,0,0,41,44,17,39,41,19,43,17,39,39,18,43,36,38,18,45,44,41,41,37,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,37,43,38,45,46,36,38,39,17,45,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,36,19,37,39,42,44,42,38,39,45,41,36,19,17,44,46,18,37,36,0,0,0,0,0,0,0,40,16,43,42,17,37,44,46,38,39,17,19,16,37,46,37,18,40,18,44,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,44,16,42,38,18,41,39,37,44,47,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,38,43,46,46,17,43,33,33,33,34,33,35,35,34,43,47,16,46,36,16,16,36,47,0,0,0,0,0,0,0,44,40,19,40,47,38,40,37,19,19,36,47,45,17,44,45,38,39,39,40,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,36,47,16,47,37,43,40,19,43,42,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,39,44,41,17,19,33,35,33,34,32,34,32,34,35,40,17,43,46,45,37,44,44,42,0,0,0,0,0,0,0,37,17,18,46,45,45,17,40,37,17,39,37,47,18,16,40,37,37,19,39,29,21,21,21,25,49,0,0,0,0,0,0,0,0,0,0,0,20,46,44,45,45,38,44,36,41,42,16,40,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,43,38,44,17,34,34,32,19,45,46,41,16,18,45,44,47,16,42,44,46,46,43,18,0,0,0,0,0,0,0,45,46,37,47,44,17,46,37,37,19,36,44,43,43,46,38,45,40,45,46,16,36,40,37,22,49,0,0,0,0,0,0,0,0,0,0,0,20,16,19,47,38,36,44,47,45,40,16,45,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,37,35,33,34,32,33,41,42,47,38,18,36,43,43,43,39,37,45,44,43,40,19,47,0,0,0,0,0,0,0,47,44,39,38,18,42,45,45,38,47,16,18,42,39,45,43,37,19,39,42,42,39,36,45,22,49,0,0,0,0,0,0,0,0,0,0,0,20,46,36,19,36,18,18,18,44,38,38,41,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,16,38,19,36,46,43,46,34,51,51,34,37,19,36,47,42,41,19,44,37,37,44,40,19,16,40,38,41,39,0,0,0,0,0,0,0,39,18,39,46,38,44,44,17,42,16,42,41,44,16,45,17,47,40,42,19,36,47,39,16,22,49,0,0,0,0,0,0,0,0,0,0,0,20,18,45,42,18,39,19,16,46,37,39,44,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,43,36,41,45,47,42,40,32,51,51,32,40,39,0,0,0,0,0,0,0,0,0,0,0,46,19,19,19,18,0,0,0,0,0,0,0,19,36,42,16,46,0,0,0,0,0,0,0,0,0,0,0,19,39,17,36,38,39,44,19,29,21,21,21,21,21,21,21,21,21,21,21,21,28,18,16,44,16,47,38,40,40,45,16,46,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,37,45,18,43,36,39,32,33,35,33,35,37,42,0,0,0,0,0,0,0,0,0,0,0,0,45,17,47,40,0,0,0,0,0,0,0,16,40,42,40,47,0,0,0,0,0,0,0,0,0,0,0,36,39,46,42,36,47,39,18,17,45,19,38,46,44,38,18,17,41,16,19,40,16,44,42,19,40,44,18,16,17,42,18,46,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,40,40,16,38,38,35,34,32,43,40,43,46,44,0,0,0,0,0,0,0,0,0,0,0,0,39,47,47,18,0,0,0,0,0,0,0,36,37,16,37,44,0,0,0,0,0,0,0,0,0,0,0,37,46,38,19,36,42,18,17,17,18,41,44,17,38,43,42,42,47,36,37,18,16,18,38,19,38,46,42,46,39,19,44,44,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,43,47,16,47,35,34,32,37,41,46,39,19,36,0,0,0,0,0,0,0,0,0,0,0,42,38,45,17,18,44,36,45,44,19,46,36,45,18,38,42,17,0,0,0,0,0,0,0,0,0,0,0,18,38,17,18,37,38,43,39,43,36,38,18,40,43,45,46,40,46,17,36,18,47,17,37,46,37,19,17,43,46,18,46,36,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,36,17,42,44,32,33,38,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,17,45,36,16,44,39,44,19,45,41,36,41,42,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,36,41,17,44,42,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,17,39,19,41,33,33,46,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,19,18,46,44,39,47,36,36,39,19,18,38,43,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,37,38,17,42,36,45,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,41,39,42,38,33,35,19,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,42,36,45,47,41,39,17,37,38,47,36,16,40,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,17,47,39,39,18,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,42,42,47,16,32,47,16,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,42,41,46,36,45,36,16,36,41,17,17,44,39,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,38,16,41,42,47,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,44,18,38,42,32,32,18,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,44,42,16,45,43,17,18,16,46,19,38,42,19,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,38,16,39,16,44,47,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,16,37,42,17,35,34,46,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,43,40,36,17,19,43,47,37,47,38,38,38,47,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,39,41,18,37,38,43,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,37,41,16,46,35,34,47,37,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,47,19,38,46,39,46,46,40,39,37,17,16,17,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,18,43,42,18,38,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,44,45,37,40,17,45,19,42,19,37,37,17,40,37,37,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,19,19,41,43,39,41,38,39,42,43,47,38,39,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,42,19,40,46,41,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,17,45,39,16,41,36,43,39,17,47,47,19,39,47,46,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,40,16,42,36,16,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,19,51,18,46,36,16,18,16,44,37,39,37,45,45,39,44,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,16,16,47,19,43,42,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,36,51,39,47,39,38,18,16,40,39,42,41,43,42,47,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,18,42,47,45,43,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,41,51,39,16,47,38,19,36,38,18,19,38,37,19,44,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,37,37,44,41,44,19,36,16,16,19,40,39,45,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,44,38,46,36,0,0,0,0,44,37,18,41,42,45,39,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,42,46,18,42,38,45,36,38,36,37,44,38,16,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,39,17,36,39,0,0,0,0,36,45,17,47,41,44,44,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,37,37,46,46,19,42,43,46,47,45,40,45,45,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,17,43,39,43,0,0,0,0,18,41,36,37,43,38,37,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,42,40,40,43,42,37,46,37,37,47,18,19,16,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,39,36,40,39,286,0,0,0,18,36,18,36,36,45,42,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,37,41,18,41,45,38,42,37,38,44,39,19,19,41,45,38,36,37,44,39,44,47,43,0,0,0,0,0,0,0,37,46,18,37,45,37,44,38,45,38,44,46,38,38,16,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,47,51,43,47,16,16,18,18,38,38,37,36,44,17,37,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,45,17,19,44,39,43,36,41,42,19,38,44,45,41,45,41,17,37,42,47,37,45,44,0,0,0,0,0,0,0,44,44,42,45,47,47,42,16,41,18,16,38,39,38,18,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,18,51,39,18,19,19,17,19,41,46,17,41,45,36,45,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,19,47,46,17,43,19,37,39,36,40,43,17,37,39,18,45,45,47,45,16,38,42,47,0,0,0,0,0,0,0,47,42,16,46,40,16,17,42,39,47,39,46,37,17,43,36,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,39,51,16,47,19,46,38,17,38,16,42,42,37,39,36,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,41,39,44,17,36,45,46,42,16,46,16,16,42,19,18,45,16,44,47,43,38,44,18,0,0,0,0,0,0,0,42,19,46,45,42,36,40,44,43,41,17,43,44,19,39,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,45,44,47,41,44,39,43,42,46,42,38,37,17,44,17,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,18,37,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,39,42,40,0,0,0,0,0,0,0,46,46,41,46,41,38,37,39,19,37,17,16,45,44,42,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,47,18,22,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,44,43,37,0,0,0,0,0,0,0,44,45,42,16,40,41,37,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,37,42,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,45,36,0,0,0,0,0,0,0,39,39,18,19,17,16,19,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,44,36,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,17,38,0,0,0,0,0,0,0,43,40,36,37,40,45,40,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,45,16,44,36,45,18,46,43,36,45,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,39,36,38,19,38,39,43,16,18,37,17,40,43,38,19,16,37,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,36,42,41,46,37,19,19,39,41,39,29,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,39,45,18,18,19,16,39,19,16,46,36,19,45,44,40,40,42,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,36,36,19,36,42,18,46,45,19,39,18,36,41,45,36,40,38,45,38,17,18,44,45,43,41,39,43,16,41,17,37,42,42,19,24,25,39,36,44,18,43,39,45,47,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,34,33,32,38,42,37,16,47,44,33,35,35,33,43,40,18,39,42,43,46,45,37,46,17,47,36,37,44,47,19,42,37,36,24,28,22,40,37,41,42,18,16,19,38,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,32,0,0,34,32,32,32,33,33,34,35,33,33,32,37,16,18,44,42,46,39,40,18,45,38,47,18,39,38,36,17,39,39,24,28,59,29,21,21,21,25,39,45,45,44,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,34,264,0,34,35,33,35,34,35,34,34,32,32,33,46,38,17,43,45,43,18,36,40,40,42,16,47,45,46,16,16,40,18,27,31,59,30,23,23,23,26,44,41,37,39,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,34,34,33,37,17,44,43,40,16,32,33,34,32,16,47,18,16,45,42,37,47,17,43,45,17,41,46,36,41,19,42,19,18,27,31,22,42,38,16,36,41,46,41,40,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,42,41,17,18,43,19,19,42,38,18,36,17,45,37,16,39,36,19,47,38,43,19,43,16,36,18,40,18,17,19,17,37,38,47,27,26,36,42,36,17,36,40,19,45,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,42,47,42,19,18,42,41,47,17,18,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,44,45,45,19,43,44,47,42,39,46,17,46,39,45,46,47,39,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,42,41,22,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,37,41,41,0,0,0,0,0,0,0,40,47,46,37,38,43,42,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,17,19,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,43,38,0,0,0,0,0,0,0,40,38,45,38,46,40,17,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,46,17,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,42,18,0,0,0,0,0,0,0,17,47,37,17,40,42,45,46,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,36,16,18,39,47,17,44,19,44,38,42,18,46,19,38,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,36,47,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,44,42,0,0,0,0,0,0,0,36,17,17,43,17,44,36,19,42,38,46,45,17,42,46,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,42,38,41,18,38,45,38,46,17,40,16,44,45,44,37,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,17,38,29,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,44,18,41,0,0,0,0,0,0,0,17,46,36,16,47,40,19,19,37,44,43,46,43,45,37,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,17,44,43,16,19,42,37,38,36,43,37,18,17,40,19,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,39,36,39,19,39,16,17,37,40,40,16,16,41,45,41,42,46,43,42,16,36,44,17,43,0,0,0,0,0,0,0,43,36,45,43,16,17,43,38,39,37,36,43,44,40,19,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,40,40,36,40,19,47,44,40,38,41,43,40,19,36,40,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18,46,19,38,40,16,36,40,42,41,17,37,45,16,40,41,42,16,40,16,17,17,43,40,0,0,0,0,0,0,0,18,44,43,39,17,17,38,18,36,47,43,47,45,40,41,42,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,45,46,39,42,16,46,45,39,45,19,43,36,40,16,19,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47,41,36,44,16,36,44,46,38,36,39,37,41,16,40,41,45,37,16,42,43,16,45,46,0,0,0,0,0,0,0,39,16,43,43,36,37,38,40,19,44,46,43,39,46,47,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,19,36,46,43,38,47,44,39,38,46,36,43,40,19,45,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,37,18,37,45,38,16,37,45,39,47,17,41,40,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
