0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,38,45,43,41,42,42,0,0,0,0,0,42,16,44,36,44,47,37,41,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,46,19,17,38,38,17,37,46,40,18,19,42,44,40,39,40,40,0,0,0,0,0,36,46,46,42,46,44,16,40,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,25,49,0,0,0,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,17,41,43,18,18,47,17,38,17,39,45,19,44,44,43,46,47,38,42,40,46,19,16,18,18,47,44,16,43,44,40,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,42,39,45,37,47,18,37,42,19,45,47,43,39,47,43,40,16,22,49,0,0,0,20,60,36,40,16,37,44,36,36,40,45,42,17,18,41,44,43,44,41,19,19,17,18,41,40,18,19,37,41,38,43,41,44,38,42,47,36,46,38,45,43,19,44,36,17,40,46,36,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,19,44,44,45,39,43,45,37,39,36,19,38,38,40,44,38,16,22,49,0,0,0,20,61,47,19,47,39,40,41,18,43,17,16,44,17,18,38,41,47,36,41,41,16,37,38,18,37,44,37,40,18,19,38,37,38,42,45,17,38,40,46,16,47,41,37,43,45,17,43,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,43,30,23,23,23,23,23,23,23,23,23,23,23,23,31,47,36,22,49,0,0,0,27,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,39,43,17,17,38,17,47,42,18,45,17,41,38,46,39,17,46,43,16,43,37,37,17,38,17,41,36,16,43,40,43,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,17,22,48,50,50,50,50,50,50,50,50,50,50,50,20,18,43,22,49,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,18,19,19,0,0,0,0,0,0,0,16,39,40,41,47,16,16,44,42,41,43,38,41,39,43,37,36,43,37,41,17,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,42,22,49,0,0,0,0,0,0,0,0,0,0,0,20,38,43,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,41,36,0,0,0,0,0,0,0,37,19,18,45,46,40,19,38,42,45,46,37,46,39,39,39,40,37,47,41,36,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,47,22,49,0,0,0,0,0,0,0,0,0,0,0,20,47,16,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,47,17,0,0,0,0,0,0,0,43,18,46,19,42,46,38,42,36,40,45,16,19,16,47,39,43,17,44,41,40,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,41,22,49,0,0,0,0,0,0,0,0,0,0,0,20,43,36,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,43,39,0,0,0,0,0,0,0,43,16,44,38,46,37,18,16,0,0,0,0,0,40,40,42,39,47,40,37,37,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,40,22,49,0,0,0,0,0,0,0,0,0,0,0,20,18,40,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,19,43,0,0,0,0,0,0,0,18,40,42,45,16,19,36,46,0,0,0,0,0,16,46,17,16,40,19,37,39,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,19,22,49,0,0,0,0,0,0,0,0,0,0,0,20,44,44,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,44,19,0,0,0,0,0,0,0,43,19,46,41,17,47,18,19,0,0,0,0,0,41,44,18,47,45,37,38,42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,40,22,49,0,0,0,0,0,0,0,0,0,0,0,20,19,19,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,19,45,0,0,0,0,0,0,0,38,16,46,36,43,40,45,19,0,0,0,0,0,39,18,43,38,18,44,46,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,43,22,49,0,0,0,0,0,0,0,0,0,0,0,20,40,38,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,36,18,0,0,0,0,0,0,0,45,36,46,45,36,16,43,47,0,0,0,0,0,46,18,44,41,38,38,44,41,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,47,29,21,21,21,21,21,21,21,21,21,21,21,21,28,44,19,29,21,21,21,21,21,21,21,21,21,21,21,25,49,0,0,0,0,0,0,0,20,45,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,37,17,43,39,36,42,38,45,41,47,18,46,19,42,46,44,38,18,19,41,17,19,41,42,39,17,36,47,56,22,49,0,0,0,0,0,0,0,20,44,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,19,46,37,39,38,43,37,18,38,45,43,38,42,41,18,36,46,18,42,40,36,39,17,19,41,41,47,39,57,22,49,0,0,0,0,0,0,0,20,42,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,42,30,23,23,23,23,23,23,23,23,23,23,23,23,31,47,39,30,23,23,23,23,23,23,23,23,23,23,23,26,49,0,0,0,0,0,0,0,20,47,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,46,22,48,50,50,50,50,50,50,50,50,50,50,50,20,36,36,22,48,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,20,39,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,40,22,49,0,0,0,0,0,0,0,0,0,0,0,20,38,19,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,43,22,49,0,0,0,0,0,0,0,0,0,0,0,20,16,36,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,18,22,49,0,0,0,0,0,0,0,0,0,0,0,20,46,19,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,44,22,49,0,0,0,0,0,0,0,0,0,0,0,20,43,16,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,18,22,49,0,0,0,0,0,0,0,0,0,0,0,20,16,38,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,44,22,49,0,0,0,0,0,0,0,0,0,0,0,20,45,47,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,45,22,49,0,0,0,0,0,0,0,0,0,0,0,20,19,16,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,36,18,47,44,38,46,17,37,45,44,19,38,16,40,36,40,36,37,43,40,45,37,17,19,40,37,17,44,18,46,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,16,44,29,21,21,21,21,21,21,21,21,21,21,21,21,28,42,43,22,49,0,0,0,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,43,41,44,16,37,42,19,42,36,45,38,17,17,39,44,43,41,43,19,18,18,39,46,43,46,16,43,43,17,37,39,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,38,37,40,37,39,41,39,19,36,47,47,40,18,17,36,43,40,19,22,49,0,0,0,20,60,17,17,40,40,47,40,36,47,40,40,19,41,44,38,36,16,44,43,47,39,42,19,42,40,43,16,43,47,38,17,45,47,19,47,16,17,38,42,40,19,19,18,46,38,40,47,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,44,40,18,40,44,37,41,42,43,39,18,38,41,18,43,42,16,17,22,49,0,0,0,20,61,37,38,45,17,38,36,42,40,39,45,42,16,44,42,39,37,17,37,36,46,16,47,19,18,17,46,42,39,38,42,17,42,43,19,38,42,37,17,18,19,36,47,18,36,40,37,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,36,42,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,26,49,0,0,0,27,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,42,46,47,46,42,47,17,42,38,18,36,45,39,47,46,16,18,17,19,37,38,38,37,36,40,43,41,16,36,40,38,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,42,41,22,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,39,19,45,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,42,43,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,40,45,38,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,47,38,43,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,18,36,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,45,45,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,51,51,51,51,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,46,36,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,44,35,46,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,18,37,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,40,45,40,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,41,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16,47,44,40,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,16,40,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,21,21,21,21,21,21,21,21,21,21,21,21,45,38,43,41,39,44,18,47,44,41,40,46,18,37,38,18,0,0,0,0,0,0,0,0,0,0,0,40,51,51,51,51,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41,19,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,41,40,36,17,45,44,19,39,37,16,39,39,45,43,41,47,43,16,42,19,47,37,37,39,46,36,45,0,0,0,0,0,0,0,0,0,0,0,41,17,35,40,44,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,36,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,42,40,18,37,47,18,36,42,47,42,19,44,16,18,16,44,16,40,45,45,36,43,41,36,46,45,41,0,0,0,0,0,0,0,0,0,0,0,42,36,40,39,45,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,42,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,47,38,45,45,38,44,36,41,41,43,38,47,17,39,38,40,44,39,38,16,19,16,16,19,19,16,16,0,0,0,0,0,0,0,0,0,0,0,40,37,19,39,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,47,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,45,45,30,23,23,23,23,31,41,18,16,40,16,36,45,45,36,42,39,36,19,18,45,37,38,18,45,0,0,0,0,0,0,0,0,0,0,0,46,51,51,51,51,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,17,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,16,18,22,48,50,50,50,20,47,40,43,0,0,0,0,0,0,0,44,38,45,43,42,18,40,43,42,0,0,0,0,0,0,0,0,0,0,0,18,34,47,40,32,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,46,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,46,37,22,49,0,0,0,20,37,40,37,0,0,0,0,0,0,0,19,47,45,36,44,16,37,38,18,0,0,0,0,0,0,0,0,0,0,0,38,42,43,19,16,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,37,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,40,46,22,49,0,0,0,20,43,40,45,0,0,0,0,0,0,0,46,47,44,46,37,45,41,36,39,0,0,0,0,0,0,0,0,0,0,0,46,45,46,19,37,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,41,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,16,38,22,49,0,0,0,20,19,46,16,0,0,0,0,0,0,0,47,44,45,46,41,42,19,40,17,0,0,0,0,0,0,0,0,0,0,0,47,51,51,51,51,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,39,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,16,18,29,21,21,21,21,28,37,36,42,0,0,0,0,0,0,0,0,0,0,0,47,39,17,17,41,0,0,0,0,0,0,0,0,0,0,0,40,47,35,35,41,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,45,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,43,37,43,41,47,47,16,47,41,18,38,0,0,0,0,0,0,0,0,0,0,0,45,38,37,38,18,0,0,0,0,0,0,0,0,0,0,0,16,38,42,43,39,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,18,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,46,18,46,46,19,42,36,45,36,39,18,0,0,0,0,0,0,0,0,0,0,0,40,19,45,44,43,0,0,0,0,0,0,0,0,0,0,0,43,43,36,38,45,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,39,37,37,43,46,17,19,17,41,39,43,43,45,42,46,17,36,47,43,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,39,40,46,17,43,45,38,19,16,43,42,0,0,0,0,0,0,0,0,0,0,0,45,43,42,46,41,0,0,0,0,0,0,0,0,0,0,0,45,51,51,51,51,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,40,45,44,43,38,47,40,41,19,36,19,41,18,47,19,16,40,18,36,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,43,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,47,16,43,40,0,0,0,0,0,0,0,0,0,0,0,17,34,35,32,37,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,40,37,16,16,17,16,38,44,17,47,46,45,40,45,40,42,19,37,37,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18,45,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,46,39,36,0,0,0,0,0,0,0,0,0,0,0,43,39,44,47,36,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,37,43,18,18,43,16,45,37,42,36,18,18,43,36,38,45,40,36,47,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,47,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,36,39,40,0,0,0,0,0,0,0,0,0,0,0,38,45,42,36,42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,46,36,40,40,43,38,44,44,16,47,36,46,44,19,36,18,42,36,41,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,39,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,37,47,47,0,0,0,0,0,0,0,0,0,0,0,16,51,51,51,51,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,18,45,37,44,43,38,43,40,16,32,45,39,38,44,46,38,46,17,39,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,42,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,47,18,17,0,0,0,0,0,0,0,0,0,0,0,19,37,32,34,32,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,45,32,32,46,42,36,34,45,39,39,46,41,40,44,36,36,36,45,17,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,38,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,42,45,39,0,0,0,0,0,0,0,0,0,0,0,46,17,18,45,16,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,43,44,35,39,19,19,44,34,34,34,41,19,17,18,17,17,37,47,47,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,47,18,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,43,36,44,0,0,0,0,0,0,0,0,0,0,0,43,47,16,46,39,0,0,0,0,0,0,0,0,0,0,
