0,0,0,0,0,40,40,47,22,49,0,0,0,0,0,0,0,0,0,0,0,0,50,20,40,18,44,18,18,45,36,45,39,19,0,0,0,0,0,0,0,16,36,44,17,19,0,0,0,0,0,0,0,0,0,0,0,43,46,41,42,17,0,0,0,43,40,44,36,47,16,41,41,22,49,0,0,0,20,42,47,39,0,0,0,46,33,35,37,17,39,38,33,34,0,0,0,0,0,0,
0,0,0,0,0,41,42,38,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,16,18,47,16,19,41,36,47,41,0,0,0,0,0,0,0,45,47,17,42,16,0,0,0,0,0,0,0,0,0,0,0,37,43,37,47,42,0,0,0,43,37,18,42,30,23,23,23,26,49,0,0,0,20,16,42,46,0,0,0,39,35,34,19,42,42,47,34,35,0,0,0,0,0,0,
0,0,0,0,0,39,38,46,22,49,0,0,0,0,0,0,0,0,0,0,0,0,24,28,45,18,45,38,42,39,38,18,44,47,0,0,0,0,0,0,0,19,47,42,44,17,0,0,0,0,0,0,0,0,0,0,0,37,43,36,46,17,0,0,0,42,16,42,42,22,48,50,50,50,0,0,0,0,20,39,39,19,0,0,0,45,32,35,36,44,19,36,35,35,0,0,0,0,0,0,
0,0,0,0,0,37,19,19,22,49,0,0,0,51,51,49,0,0,0,0,0,0,20,18,42,45,40,42,37,16,16,16,38,36,0,0,0,0,0,0,0,46,17,36,19,36,0,0,0,0,0,0,0,0,0,0,0,18,19,45,36,18,0,0,0,45,16,44,47,22,49,0,0,0,0,0,0,0,20,17,36,42,0,0,0,19,33,34,16,36,45,39,35,32,0,0,0,0,0,0,
0,0,0,0,0,16,38,19,22,49,0,0,0,51,51,49,0,0,0,0,0,0,20,36,16,46,45,37,37,40,43,43,38,38,0,0,0,0,0,0,0,45,43,16,16,39,0,0,0,0,0,0,0,0,0,0,0,43,46,36,16,38,0,0,0,42,36,47,44,22,49,0,0,0,0,0,0,0,20,39,47,46,0,0,0,38,32,34,35,34,35,35,33,33,0,0,0,0,0,0,
0,0,0,0,0,46,38,37,22,49,0,0,0,51,51,49,0,0,0,0,0,0,20,37,47,39,38,43,40,19,37,36,17,45,0,0,0,0,0,0,0,41,43,17,16,41,42,40,42,47,36,40,39,38,17,19,40,37,45,37,46,43,0,0,0,36,18,45,18,22,49,0,0,0,0,0,0,0,20,37,36,44,0,0,0,17,34,33,34,33,32,34,33,32,0,0,0,0,0,0,
0,0,0,0,0,18,47,38,29,25,49,0,0,51,51,49,0,0,0,0,24,21,28,44,36,18,38,37,43,37,47,46,39,16,0,0,0,0,0,0,0,40,17,36,36,19,17,38,44,45,40,36,36,44,17,47,39,47,40,47,19,44,0,0,0,19,19,46,38,22,49,0,0,0,24,21,21,21,28,16,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,39,42,44,17,29,21,21,21,51,51,25,49,0,0,0,20,42,39,39,46,39,43,46,45,45,43,39,19,18,0,0,0,0,0,0,0,17,37,16,17,17,43,45,43,47,43,44,41,38,47,46,45,19,18,42,38,41,0,0,0,44,46,39,41,22,49,0,0,0,20,45,36,19,43,19,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,39,18,39,41,19,42,18,17,51,37,22,49,0,0,24,28,41,18,42,46,37,47,46,45,37,45,19,36,43,0,0,0,0,0,0,0,39,42,19,39,39,47,16,17,42,36,45,16,43,37,37,42,16,42,19,39,16,0,0,0,46,41,43,45,22,49,0,0,0,20,41,18,39,43,42,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,40,37,39,16,16,17,42,36,40,36,29,21,21,21,28,17,47,38,16,45,36,43,16,16,37,37,37,38,37,0,0,0,0,0,0,0,47,18,43,16,46,38,45,44,47,38,38,36,44,42,18,40,45,36,36,19,44,0,0,0,46,39,19,39,22,49,0,0,0,27,23,23,23,31,19,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,47,38,45,17,47,39,42,46,45,17,38,41,46,44,44,42,19,42,19,17,42,44,45,46,42,42,37,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,17,44,22,49,0,0,0,50,50,50,50,20,40,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,47,17,43,39,40,45,16,46,16,38,38,42,16,37,42,39,36,16,36,19,36,43,45,43,44,18,17,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,38,42,22,49,0,0,0,0,0,0,0,20,17,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,46,18,16,34,33,35,35,39,45,43,43,36,42,18,17,41,46,38,17,36,44,18,46,43,46,36,36,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,41,46,22,49,0,0,0,0,0,0,0,20,47,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,47,19,46,34,0,0,34,46,39,43,47,16,45,38,46,44,42,17,37,17,16,19,17,17,40,36,19,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,45,47,22,49,0,0,0,0,0,0,0,20,37,19,39,0,0,0,18,19,17,18,17,43,36,43,18,0,0,0,0,0,0,
0,0,0,0,0,39,42,16,33,264,0,34,16,37,46,44,41,37,43,19,43,46,38,40,38,16,44,39,37,42,47,17,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,41,45,29,21,21,21,25,49,0,0,0,20,40,19,19,0,0,0,16,35,33,33,34,32,35,34,33,0,0,0,0,0,0,
0,0,0,0,0,43,38,36,35,34,32,33,37,47,38,38,43,38,35,33,32,35,19,36,39,44,16,18,38,16,42,38,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,47,18,18,43,18,37,40,22,49,0,0,0,20,37,46,45,0,0,0,18,34,32,34,33,33,32,34,35,0,0,0,0,0,0,
0,0,0,0,0,45,46,38,47,45,16,19,18,43,16,40,44,36,35,57,59,34,18,45,44,41,45,47,36,19,44,18,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,18,43,47,38,41,39,22,49,0,0,0,20,38,39,42,0,0,0,46,34,34,46,39,40,46,33,33,0,0,0,0,0,0,
0,0,0,0,0,39,37,46,40,39,17,38,19,38,45,43,17,41,32,33,34,35,18,37,37,16,18,45,18,39,37,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,44,36,19,44,38,38,22,49,0,0,0,20,41,45,38,0,0,0,43,32,33,38,45,44,18,33,33,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,39,19,22,49,0,0,0,20,17,42,41,0,0,0,44,32,33,41,43,47,47,35,32,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,39,47,22,49,0,0,0,20,44,18,18,0,0,0,37,33,32,33,32,33,34,35,35,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,47,46,46,22,49,0,0,0,20,38,37,39,0,0,0,41,35,32,32,35,33,33,34,34,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,38,46,22,49,0,0,0,20,43,36,45,47,17,40,16,45,18,36,44,38,43,41,38,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,36,18,42,29,21,21,21,21,28,45,44,43,37,44,37,36,43,43,47,39,43,45,17,40,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,42,16,18,38,36,36,36,36,37,40,17,16,18,37,42,47,16,37,17,47,17,43,43,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,47,40,44,40,39,39,45,38,39,18,44,36,37,41,17,39,39,18,18,37,38,37,43,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,18,18,19,16,47,17,44,39,42,46,19,40,16,43,43,42,46,44,16,40,38,46,36,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,47,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,17,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,45,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,37,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,34,33,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,43,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,35,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,47,39,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,35,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,39,16,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,33,32,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,47,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,34,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,42,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,35,32,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,45,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,32,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,18,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,47,35,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,46,38,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,34,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,43,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,32,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,19,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,33,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,42,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,18,47,44,17,44,46,46,17,41,18,51,51,47,0,0,0,38,37,19,46,17,44,37,41,40,37,47,42,39,0,0,0,0,0,0,0,0,0,41,46,34,34,19,0,0,0,0,0,0,0,0,0,38,16,41,47,18,18,39,40,43,0,0,0,37,38,17,39,44,42,19,37,42,39,17,47,17,43,18,37,37,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,39,35,57,59,34,47,39,39,17,37,47,0,0,0,36,37,42,38,43,32,32,34,35,41,17,18,16,0,0,0,0,0,0,0,0,0,38,19,33,33,38,0,0,0,0,0,0,0,0,0,38,47,46,32,32,34,35,17,46,0,0,0,37,46,38,43,40,43,43,36,32,32,33,34,33,34,33,33,34,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,47,32,33,34,35,39,40,39,42,36,46,0,0,0,36,43,18,39,16,34,56,58,33,37,46,47,39,0,0,0,0,0,0,0,0,0,46,42,33,32,39,0,0,0,0,0,0,0,0,0,17,37,17,34,56,58,33,38,45,0,0,0,37,39,16,18,43,41,19,46,34,36,45,36,17,45,41,16,32,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,38,42,43,43,47,44,17,38,47,37,38,0,0,0,17,39,16,39,44,32,33,34,35,36,44,36,40,0,0,0,0,0,0,0,0,0,42,40,34,33,39,0,0,0,0,0,0,0,0,0,44,43,47,32,33,34,35,45,38,0,0,0,46,37,38,47,18,18,37,43,35,41,18,39,16,17,38,47,35,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,18,43,41,40,45,43,42,38,37,36,16,0,0,0,41,43,37,41,42,36,43,47,38,42,44,18,37,0,0,0,0,0,0,0,0,0,46,18,32,34,44,0,0,0,0,0,0,0,0,0,45,44,45,37,17,47,40,19,19,0,0,0,47,36,44,17,36,36,42,19,34,34,33,32,33,32,34,35,35,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,46,39,16,0,0,0,0,0,0,0,0,0,0,0,40,38,39,44,16,36,18,16,17,36,45,41,19,0,0,0,0,0,0,0,0,0,40,42,32,32,19,0,0,0,0,0,0,0,0,0,38,17,45,40,45,46,18,16,36,0,0,0,17,46,38,36,42,36,40,37,19,45,44,38,42,47,43,46,44,0,0,0,0,0,0,
