0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,37,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,41,46,41,19,39,38,42,36,43,0,0,0,0,0,44,43,41,41,17,36,36,47,37,18,39,17,0,0,0,0,0,0,0,37,43,40,19,19,0,0,0,0,0,0,0,43,37,16,16,37,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,39,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,46,32,32,34,32,32,32,33,46,40,0,0,0,0,0,39,45,16,17,16,36,47,45,43,42,43,43,0,0,0,0,0,0,0,38,44,41,37,39,0,0,0,0,0,0,0,45,18,41,47,44,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,39,35,56,32,18,34,58,32,19,43,0,0,0,0,0,38,38,16,19,18,41,46,36,19,41,37,42,0,0,0,0,0,0,0,43,41,43,47,17,0,0,0,0,0,0,0,47,18,17,36,18,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,18,33,33,32,34,34,32,32,36,39,0,0,0,0,0,47,36,36,44,45,42,43,16,41,36,16,16,0,0,0,0,0,0,0,41,46,17,41,45,0,0,0,0,0,0,0,39,46,44,47,39,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,16,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,40,45,41,17,43,19,46,37,37,16,0,0,0,0,0,38,38,44,37,39,36,36,18,40,39,38,38,0,0,0,0,0,0,0,38,38,46,38,40,0,0,0,0,0,0,0,39,17,43,41,42,0,0,0,0,0,0,0,
0,0,0,0,43,46,39,46,47,17,42,44,42,39,43,36,39,45,19,37,19,19,37,47,46,41,18,40,38,16,47,17,40,0,0,0,0,0,0,0,16,18,44,42,39,40,42,46,19,39,18,39,0,0,0,0,0,16,17,18,39,45,18,17,42,38,44,43,17,38,18,38,38,0,0,19,16,18,44,41,18,16,47,46,38,16,18,41,46,42,17,42,40,0,0,0,0,0,0,0,
0,0,0,0,16,47,18,17,41,36,47,47,41,45,38,18,47,17,46,16,43,41,37,40,18,17,40,19,45,36,42,37,46,0,0,0,0,0,0,0,45,46,41,45,18,39,43,47,46,37,47,40,0,0,0,0,0,46,40,38,44,36,45,39,17,38,39,17,17,47,16,19,46,41,18,39,38,40,19,43,41,16,18,46,18,39,45,18,42,39,45,17,18,0,0,0,0,0,0,0,
0,0,0,0,38,37,36,47,38,47,45,39,37,42,17,42,37,16,44,43,45,47,46,43,44,42,44,39,38,17,38,39,18,0,0,0,0,0,0,0,17,19,39,16,45,44,41,16,18,42,40,37,0,0,0,0,0,46,41,42,39,19,45,47,42,43,39,44,37,16,17,43,43,19,42,16,45,39,39,42,47,17,42,44,47,37,47,43,38,37,16,19,42,0,0,0,0,0,0,0,
0,0,0,0,40,19,47,42,47,19,17,17,46,39,17,36,36,36,40,47,37,45,43,47,43,37,47,40,36,44,43,44,36,0,0,0,0,0,0,0,39,41,46,17,46,42,44,18,42,40,16,19,0,0,0,0,0,42,18,36,17,38,39,47,36,16,19,47,46,37,45,17,45,17,17,19,18,45,39,45,45,17,44,38,45,42,18,43,41,39,17,47,39,0,0,0,0,0,0,0,
0,0,0,0,47,18,18,17,19,44,39,18,40,39,37,38,16,19,45,39,44,46,42,45,42,16,45,17,41,19,38,42,46,0,0,0,0,0,0,0,37,18,37,40,46,43,18,40,45,38,46,19,0,0,0,0,0,42,43,17,36,36,17,17,36,43,40,39,40,47,36,36,18,40,17,45,36,41,17,44,42,19,36,44,41,37,42,36,38,45,43,44,36,0,0,0,0,0,0,0,
0,0,0,0,37,17,39,16,44,30,23,23,23,23,23,23,31,43,47,39,18,30,23,23,23,23,23,23,31,40,45,44,16,0,0,0,0,0,0,0,19,36,46,37,17,46,38,44,40,40,16,40,37,40,43,47,16,47,37,18,39,37,46,19,36,37,37,45,19,0,0,0,0,0,0,0,18,46,39,38,44,30,23,23,23,23,23,23,31,44,40,42,18,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,22,48,50,50,50,50,50,20,37,16,38,47,22,17,19,18,17,18,16,20,0,0,0,0,0,0,0,0,0,0,0,45,16,16,17,47,44,38,16,47,40,36,44,46,46,45,40,36,38,47,36,40,44,44,18,40,43,38,39,37,0,0,0,0,0,0,0,19,39,17,37,46,22,48,50,50,50,50,50,20,17,39,19,37,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,22,49,0,0,0,0,0,20,19,45,37,17,22,19,16,18,16,17,18,20,0,0,0,0,0,0,0,0,0,0,0,41,39,45,44,47,16,41,16,47,38,40,19,19,46,42,44,37,16,46,39,38,47,38,17,19,45,47,47,42,0,0,0,0,0,0,0,46,39,17,43,42,22,49,0,0,0,0,0,20,40,46,37,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,22,49,0,0,0,0,0,20,43,39,16,47,22,19,17,0,0,16,18,20,0,0,0,0,0,0,0,0,0,0,0,41,45,37,16,17,47,47,44,38,40,46,40,41,36,45,37,46,16,16,43,44,38,38,43,47,36,45,37,40,0,0,0,0,0,0,0,38,36,46,40,47,22,49,0,0,0,0,0,20,18,18,36,45,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,22,49,0,0,0,0,0,20,37,16,46,37,22,17,17,0,0,19,18,20,0,0,0,0,0,0,0,0,0,0,0,43,40,44,40,16,44,16,46,36,41,38,44,46,43,19,17,19,47,41,41,38,17,42,19,41,38,19,46,43,0,0,0,0,0,0,0,46,38,34,34,35,22,49,0,0,0,0,0,20,35,33,34,19,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,22,49,0,0,0,0,0,20,43,46,42,39,22,16,17,17,19,18,19,20,0,0,0,0,0,0,0,0,0,0,0,17,18,18,44,46,37,37,40,43,47,40,47,19,45,47,37,44,45,44,18,42,16,42,17,44,38,37,17,36,0,0,0,0,0,0,0,17,16,35,19,33,22,49,0,0,0,0,0,20,35,56,35,46,0,0,0,0,0,0,0,
0,0,0,0,38,42,44,44,42,22,49,0,0,0,0,0,20,46,39,38,40,22,19,17,16,17,19,16,20,45,17,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,17,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,35,33,35,22,49,0,0,0,0,0,20,32,35,32,40,0,0,0,0,0,0,0,
0,0,0,0,41,46,42,38,47,29,21,21,21,21,21,21,28,43,17,43,36,29,21,21,21,21,21,21,28,38,17,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,43,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,41,46,19,22,49,0,0,0,0,0,20,19,39,41,38,0,0,0,0,0,0,0,
0,0,0,0,47,38,47,38,45,36,42,47,17,46,37,16,47,16,42,39,37,36,38,17,46,16,47,36,46,19,39,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,45,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,17,40,16,45,22,49,0,0,0,0,0,20,39,42,18,17,0,0,0,0,0,0,0,
0,0,0,0,18,19,18,43,38,38,37,47,42,19,36,40,41,37,40,43,17,17,40,36,43,38,40,45,18,46,19,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16,43,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,18,45,43,22,49,0,0,0,0,0,20,39,38,36,38,0,0,0,0,0,0,0,
0,0,0,0,46,41,36,16,43,45,38,43,41,47,39,46,39,18,47,40,17,17,38,19,36,41,36,17,45,45,16,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,37,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,17,16,18,22,49,0,0,0,0,0,20,39,40,36,41,0,0,0,0,0,0,0,
0,0,0,0,42,40,41,17,42,46,37,46,39,45,44,45,19,42,41,41,19,42,38,16,46,43,39,41,19,41,40,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,43,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,44,39,43,22,49,0,0,0,0,0,20,37,43,17,18,0,0,0,0,0,0,0,
0,0,0,0,18,41,42,39,44,30,23,23,23,23,23,23,31,37,41,36,39,30,23,23,23,23,23,23,31,41,41,36,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,39,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,40,46,17,22,49,0,0,0,0,0,20,38,44,17,16,0,0,0,0,0,0,0,
0,0,0,0,38,18,41,16,37,22,16,16,17,17,18,17,20,39,43,17,38,22,17,16,17,19,16,16,20,39,36,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,45,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,18,41,19,22,49,0,0,0,0,0,20,44,42,36,41,0,0,0,0,0,0,0,
0,0,0,0,19,39,42,42,47,22,16,16,16,19,18,18,20,16,18,47,37,22,16,18,17,18,17,18,20,43,44,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18,19,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,35,33,33,22,49,0,0,0,0,0,20,33,34,35,39,0,0,0,0,0,0,0,
0,0,0,0,42,16,18,43,46,22,17,17,0,0,16,16,20,46,36,44,19,22,19,17,0,0,18,17,20,46,19,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,43,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,33,57,34,22,49,0,0,0,0,0,20,33,58,32,17,0,0,0,0,0,0,0,
0,0,0,0,40,47,47,37,44,22,17,18,0,0,17,19,20,42,36,17,44,22,19,18,0,0,18,17,20,47,47,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,39,41,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,34,32,35,22,49,0,0,0,0,0,20,35,35,35,45,0,0,0,0,0,0,0,
0,0,0,0,37,18,36,44,18,22,19,19,19,17,18,19,20,40,44,42,36,22,19,17,18,18,16,19,20,44,46,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,18,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,19,19,42,22,49,0,0,0,0,0,20,41,17,38,18,0,0,0,0,0,0,0,
0,0,0,0,39,18,40,45,41,22,18,17,19,17,16,18,20,47,39,39,18,22,17,19,17,17,17,16,20,45,40,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,36,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,19,46,42,22,49,0,0,0,0,0,20,18,19,40,16,0,0,0,0,0,0,0,
0,0,0,0,41,44,43,47,41,29,21,21,21,21,21,21,28,0,0,0,0,29,21,21,21,21,21,21,28,39,40,39,17,43,36,43,19,42,41,36,45,42,40,37,42,38,43,19,0,0,42,40,18,44,41,43,41,36,42,19,0,0,43,46,47,16,42,18,42,19,38,40,45,0,0,40,38,41,43,45,45,29,21,21,21,21,21,21,28,37,37,16,18,0,0,0,0,0,0,0,
0,0,0,0,47,38,43,40,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,16,18,46,38,18,46,40,17,37,45,37,18,36,17,40,16,41,47,19,45,19,43,16,40,45,40,18,37,46,41,40,36,39,39,18,44,17,43,45,18,17,38,18,38,19,47,40,43,41,18,19,47,40,45,40,43,18,46,38,40,38,44,18,47,0,0,0,0,0,0,0,
0,0,0,0,43,16,46,43,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,17,47,42,18,45,18,44,19,45,42,16,39,46,43,45,44,36,19,38,36,16,19,44,41,36,44,17,45,38,44,43,18,43,17,46,42,47,18,16,37,36,36,43,19,44,39,37,36,45,39,43,43,37,18,36,37,38,43,44,16,45,45,42,42,0,0,0,0,0,0,0,
0,0,0,0,44,16,41,39,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,47,17,42,19,42,39,46,46,41,37,19,36,36,46,45,43,45,18,16,43,36,46,45,39,41,17,18,17,45,46,43,18,47,43,41,17,36,36,19,37,41,18,18,40,18,18,47,36,37,41,19,18,16,36,16,17,18,41,45,40,43,42,41,46,0,0,0,0,0,0,0,
0,0,0,0,36,42,44,44,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,39,46,39,40,16,43,19,18,39,43,43,36,19,41,41,38,39,36,38,17,36,36,17,17,45,44,47,40,42,42,16,18,47,41,40,42,42,19,18,41,40,41,46,40,46,45,42,44,47,36,42,18,39,37,36,18,36,18,37,16,44,36,43,18,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,17,43,47,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,40,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,41,36,40,0,0,0,0,0,0,0,37,43,36,16,47,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,18,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,39,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,44,37,18,0,0,0,0,0,0,0,42,37,18,40,16,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,44,37,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,39,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,38,47,46,0,0,0,0,0,0,0,46,38,38,37,37,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,39,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,45,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,17,47,38,0,0,0,0,0,0,0,39,37,43,16,45,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,43,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,46,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,41,45,18,0,0,0,0,0,0,0,44,41,19,40,39,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,46,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,19,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,47,37,47,45,0,0,0,0,0,0,0,38,42,16,18,40,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,18,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,17,44,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,39,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,47,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,38,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,44,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,38,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,47,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,47,39,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,38,42,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,17,38,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,46,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,47,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,44,37,17,40,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,36,17,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,46,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,19,40,40,36,37,18,41,47,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,36,42,43,17,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,43,18,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,41,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,19,37,39,37,16,16,44,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,18,45,35,34,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,44,44,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,39,47,17,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,18,17,43,45,19,41,47,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,18,37,32,57,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,41,17,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,42,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,39,41,41,32,35,33,18,42,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,38,43,33,35,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,44,38,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,46,38,18,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,40,16,18,32,56,35,19,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,46,41,35,19,32,30,23,23,23,23,23,23,31,19,45,41,38,30,23,23,23,23,23,23,31,42,47,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,38,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,36,45,37,34,32,34,38,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,44,47,35,35,35,22,48,50,50,50,50,50,20,36,17,40,16,22,48,50,50,50,50,50,20,42,19,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,38,47,47,41,16,41,36,17,47,43,16,43,42,19,43,38,47,39,42,38,0,0,38,36,46,47,46,41,43,36,42,47,46,41,43,43,16,47,43,38,18,16,36,42,36,0,
0,0,0,0,0,0,0,0,0,0,46,37,39,42,42,22,49,0,0,0,0,0,20,32,32,33,34,22,49,0,0,0,0,0,20,38,17,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,46,18,17,39,46,43,40,44,36,47,17,16,18,42,45,38,17,37,44,41,47,42,37,41,39,43,17,43,19,44,45,17,37,39,19,16,36,17,43,40,39,36,40,17,46,0,
0,0,0,0,0,0,0,0,0,0,19,47,46,40,47,22,49,0,0,0,0,0,20,32,16,56,35,22,49,0,0,0,0,0,20,40,17,47,36,0,0,0,0,0,0,0,0,0,0,0,0,0,45,41,40,19,37,36,38,18,47,42,47,42,43,42,43,45,19,18,40,40,38,17,36,17,44,42,38,39,47,47,16,46,17,45,19,37,38,39,45,41,45,16,37,36,18,44,43,0,
0,0,0,0,0,0,0,0,0,0,43,45,38,47,43,22,49,0,0,0,0,0,20,34,35,34,33,22,49,0,0,0,0,0,20,19,19,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,46,16,47,45,46,18,45,36,37,16,39,46,41,45,42,16,42,18,38,36,19,42,17,45,36,16,19,43,39,47,18,38,45,40,44,42,18,45,47,43,40,38,18,19,18,0,
