0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,21,21,21,21,21,21,21,21,21,21,25,49,0,0,0,0,24,21,21,21,21,21,21,21,21,21,21,21,21,25,49,
20,39,34,34,32,35,33,33,32,16,39,22,49,0,0,0,0,20,51,51,51,51,34,35,35,32,35,62,34,33,22,49,
20,38,32,36,16,36,42,19,47,40,45,22,49,0,0,0,0,20,51,32,35,32,32,30,23,23,23,23,23,23,26,49,
20,40,32,36,39,33,16,19,46,37,57,22,49,0,0,0,0,20,57,35,32,35,33,22,48,50,50,50,50,50,50,0,
20,19,33,47,45,46,19,38,43,16,44,22,49,0,0,0,0,20,51,32,34,32,34,29,21,21,21,21,21,21,25,49,
20,43,34,32,35,32,32,34,35,19,37,22,49,0,0,0,0,20,51,51,51,51,35,34,32,33,34,62,32,32,22,49,
27,23,23,23,23,23,23,23,23,23,23,26,49,0,0,0,0,27,23,23,23,23,23,23,23,23,23,23,23,23,26,49,
50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,24,21,21,21,21,21,25,49,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,20,19,57,60,58,41,22,49,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,20,45,16,42,43,39,22,49,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,20,41,37,45,44,18,22,49,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,20,46,18,45,18,37,22,49,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,20,36,17,18,41,45,22,49,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,28,37,19,44,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,40,46,42,39,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,38,45,43,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,38,45,45,36,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,36,47,44,41,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,46,43,42,16,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,47,16,46,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,18,16,40,45,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,39,47,44,41,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,77,103,107,103,107,105,78,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,106,0,284,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,128,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110,120,123,123,123,123,118,129,0,0,0,0,0,167,0,
68,192,0,135,0,136,0,136,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,0,151,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,0,132,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,192,0,135,0,136,0,136,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,128,23,23,23,0,23,0,23,0,0,110,0,0,0,0,0,110,120,123,123,123,123,118,131,0,0,0,0,0,167,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,104,285,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,76,71,83,83,83,83,95,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,3,0,0,0,0,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,3,0,0,0,0,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1,3,0,0,0,0,0,0,0,0,0,1,2,4,4,4,2,1,4,4,4,4,4,4,3,0,0,0,0,0,4,2,
1,0,0,4,0,4,0,4,0,4,0,0,2,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
1,0,4,0,0,0,0,0,0,0,0,0,2,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
1,0,4,0,4,0,0,0,0,0,0,0,2,4,4,4,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,
1,0,4,0,0,0,0,0,0,0,0,0,2,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
1,0,0,4,0,4,0,4,0,4,0,0,2,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
1,3,0,0,0,0,0,0,0,0,0,1,2,4,4,4,2,1,4,4,4,4,4,4,3,0,0,0,0,0,4,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,3,0,0,0,0,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,2,3,0,0,0,0,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4

[event]
# to Perdition Harbor
type=event
location=16,45,1,2
activate=on_trigger
hotspot=location
intermap=maps/perdition_harbor.txt,32,20
soundfx=soundfx/environment/stairs.ogg,0,0
tooltip=Perdition Harbor

[event]
# to Salted Field
type=event
location=15,5,2,1
activate=on_trigger
hotspot=location
intermap=maps/salted_field.txt,11,44
soundfx=soundfx/environment/stairs.ogg,0,0
tooltip=Salted Field

[event]
# brazier sound effect
type=event
location=9,23,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# brazier sound effect
type=event
location=9,27,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# Wind sound
type=event
location=0,0,1,1
activate=on_load
soundfx=soundfx/environment/cave_wind_loop.ogg

[event]
# north-east tele
type=event
location=15,16,1,1
activate=on_trigger
intramap=20,25
requires_status=emp_main_init
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
# east-north tele
type=event
location=27,23,1,1
activate=on_trigger
intramap=15,15
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
# west-north tele
type=event
location=27,27,1,1
activate=on_trigger
hotspot=location
intramap=15,35
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
# south-east tele
type=event
location=15,34,1,1
activate=on_trigger
intramap=20,25
requires_status=emp_main_init
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
# south-west tele
type=event
location=15,34,1,1
activate=on_trigger
intramap=9,25
requires_not_status=emp_main_init
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
# north-west tele
type=event
location=15,16,1,1
activate=on_trigger
intramap=9,25
requires_not_status=emp_main_init
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
# west-east tele
type=event
location=10,25,1,1
activate=on_trigger
intramap=20,25
requires_status=emp_main_init
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
# book of the dead (start main quest)
type=event
location=4,25,1,1
activate=on_trigger
book=books/book_of_the_dead.txt
hotspot=location
mapmod=background,10,25,61;background,18,25,61
msg=Quest added.
repeat=false
requires_not_status=emp_main_init
set_status=emp_main_init
tooltip=Book of the Dead

[event]
# book of the dead (normal)
type=event
location=2,20,1,1
activate=on_trigger
book=books/book_of_the_dead.txt
hotspot=4,25,1,1
requires_not_item=1104
requires_status=emp_main_init
tooltip=Book of the Dead

[event]
# brazier sound effect
type=event
location=30,28,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# brazier sound effect
type=event
location=30,22,1,1
activate=on_load
soundfx=soundfx/environment/open_fire_loop.ogg

[event]
# east-west tele
type=event
location=18,25,1,1
activate=on_trigger
intramap=9,25
requires_status=emp_main_init
soundfx=soundfx/environment/teleporter.ogg,0,0

[event]
type=event
location=8,34,1,1
activate=on_load
mapmod=background,10,25,61;background,18,25,61
requires_status=emp_main_init

[event]
# book of the dead (have blood inkwell)
type=event
location=4,20,1,1
activate=on_trigger
hotspot=4,25,1,1
msg=You sign your name in the Book of the Dead. The Black Quill vanishes and the inkwell is dry. You hope this worked.
remove_item=1101,1104
requires_item=1101,1104
requires_status=emp_main_bloodinkwell
set_status=emp_main_underworld
shakycam=2s
soundfx=soundfx/powers/thunder.ogg
tooltip=Book of the Dead

[event]
# book of the dead (have inkwell, but not quill)
type=event
location=6,20,1,1
activate=on_trigger
book=books/book_of_the_dead.txt
hotspot=4,25,1,1
requires_item=1104
requires_not_item=1101
requires_status=emp_main_init
tooltip=Book of the Dead

